sha,message,author,committer,url,total_changes,organization,repository
c0c2d589fc113b7909ec684d7eacab95b8a41e69,Change showcase signup link to updated form (#119),Chuck Daniels,GitHub,https://github.com/pangeo-data/pangeo.io/commit/c0c2d589fc113b7909ec684d7eacab95b8a41e69,38,pangeo-data,pangeo.io
1dfc605a2aed1ef6e34ce4b25b73bca622fb3e34,Merge pull request #1179 from s-kganz/geo_interface,Chuck Daniels,GitHub,https://github.com/earthaccess-dev/earthaccess/commit/1dfc605a2aed1ef6e34ce4b25b73bca622fb3e34,554,nsidc,earthaccess
b256cca789e01d8a8046237581ff920240438f4a,Merge pull request #1198 from WeatherGod/part-download,Chuck Daniels,GitHub,https://github.com/earthaccess-dev/earthaccess/commit/b256cca789e01d8a8046237581ff920240438f4a,203,nsidc,earthaccess
d598d649d8f40074814391441ec8ce786409d111,Avoid empty/missing collections in int. tests (#1207),Chuck Daniels,GitHub,https://github.com/earthaccess-dev/earthaccess/commit/d598d649d8f40074814391441ec8ce786409d111,3,nsidc,earthaccess
14fa68379cf53eebe33776e5aa6515b1d723a590,Promote token expiry log message from debug to info,Chuck Daniels,Chuck Daniels,https://github.com/earthaccess-dev/earthaccess/commit/14fa68379cf53eebe33776e5aa6515b1d723a590,4,nsidc,earthaccess
96ad3a33c4d8284a4a9b0586bd63235b701b6630,Add link to today's talk (#122),Max Jones,GitHub,https://github.com/pangeo-data/pangeo.io/commit/96ad3a33c4d8284a4a9b0586bd63235b701b6630,2,pangeo-data,pangeo.io
b6b8da39edc345a05de443293a18c88f0d490e34,Add Sprint 2026 showcases (#121),Max Jones,GitHub,https://github.com/pangeo-data/pangeo.io/commit/b6b8da39edc345a05de443293a18c88f0d490e34,74,pangeo-data,pangeo.io
822894e3b852c12616a4ed3473844b739c4dfeb3,Update to bluesky (#120),Max Jones,GitHub,https://github.com/pangeo-data/pangeo.io/commit/822894e3b852c12616a4ed3473844b739c4dfeb3,2,pangeo-data,pangeo.io
8c44c157b6d21b5a3998e997829d4d060f596a90,Merge pull request #109 from developmentseed/feat/reorg-documentation,Aimee Barciauskas,GitHub,https://github.com/developmentseed/titiler-cmr/commit/8c44c157b6d21b5a3998e997829d4d060f596a90,8230,developmentseed,titiler-cmr
51d65536684011f6eb3e05ee379220650c23ded1,Initial commit,Max Jones,Max Jones,https://github.com/virtual-zarr/mur-manifest-explorer/commit/51d65536684011f6eb3e05ee379220650c23ded1,2641,virtual-zarr,mur-manifest-explorer
f61b52301d2c988dba9f17b921d4ee572905038c,Merge pull request #2 from virtual-zarr/fix/obspec_utils,Sean Harkins,GitHub,https://github.com/virtual-zarr/hrrr-parser/commit/f61b52301d2c988dba9f17b921d4ee572905038c,518,virtual-zarr,hrrr-parser
1591943d32223b6e53c595a51e6e25d71090cf84,Merge pull request #140 from developmentseed/strip-unused-botocore-services,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/1591943d32223b6e53c595a51e6e25d71090cf84,15,developmentseed,titiler-cmr
