number,title,type,url,engagement_kinds,created_at,updated_at,organization,repository,contributor
4064,[do not merge] zarrs bindings ,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4064,comment,2026-06-16T07:35:04Z,2026-08-20T23:33:06Z,zarr-developers,zarr-python,kylebarron
4076,chore: CI worfklows for linting docs,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4076,comment,2026-06-17T18:25:52Z,2026-07-16T15:30:22Z,zarr-developers,zarr-python,chuckwondo
4076,chore: CI worfklows for linting docs,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4076,"comment,review",2026-06-17T18:25:52Z,2026-07-16T15:30:22Z,zarr-developers,zarr-python,d-v-b
4077,Add 'From Zero to Zarr' beginner guide to the Zarr data model,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4077,comment,2026-06-17T23:14:32Z,2026-07-21T23:32:54Z,zarr-developers,zarr-python,d-v-b
4086,test_multiprocessing[fork] fails on Python 3.15,Issue,https://github.com/zarr-developers/zarr-python/issues/4086,comment,2026-06-22T05:24:37Z,2026-07-13T19:14:33Z,zarr-developers,zarr-python,d-v-b
4096,chore: replace hatch environments with uv + ci scripts,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4096,comment,2026-06-24T19:46:16Z,2026-07-22T12:50:43Z,zarr-developers,zarr-python,d-v-b
4107,fix: implement soft-delete for ZipStore (issue #828),PullRequest,https://github.com/zarr-developers/zarr-python/pull/4107,comment,2026-06-27T19:33:27Z,2026-08-11T01:13:58Z,zarr-developers,zarr-python,d-v-b
4112,Add Store.get_many bulk fetch API,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4112,comment,2026-07-01T20:55:13Z,2026-08-15T07:06:42Z,zarr-developers,zarr-python,d-v-b
4117,fix: skip object store prefix markers in list_dir,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4117,"comment,review",2026-07-02T20:39:18Z,2026-07-14T09:48:17Z,zarr-developers,zarr-python,d-v-b
4119,feat(zarr-metadata): Zarr metadata model layer,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4119,comment,2026-07-05T19:49:19Z,2026-07-28T20:06:03Z,zarr-developers,zarr-python,kylebarron
4130,consider non-mypy type checker,Issue,https://github.com/zarr-developers/zarr-python/issues/4130,comment,2026-07-08T11:05:27Z,2026-08-01T13:40:11Z,zarr-developers,zarr-python,d-v-b
4141,v3 structured dtype serialization drops per-field endianness (silent byte-order loss on metadata roundtrip),Issue,https://github.com/zarr-developers/zarr-python/issues/4141,comment,2026-07-13T05:00:21Z,2026-07-14T11:25:17Z,zarr-developers,zarr-python,d-v-b
4144,"Ambiguous byte order semantics for ""container"" data types (namely, `struct`)",Issue,https://github.com/zarr-developers/zarr-python/issues/4144,opened,2026-07-14T11:26:55Z,2026-07-14T11:26:55Z,zarr-developers,zarr-python,d-v-b
4145,chore: add Ilan Gold to the team list,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4145,"comment,review",2026-07-14T14:59:39Z,2026-07-23T20:38:36Z,zarr-developers,zarr-python,d-v-b
4146,fix: let open_like create arrays by default,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4146,"comment,review",2026-07-15T00:29:24Z,2026-07-28T20:24:09Z,zarr-developers,zarr-python,d-v-b
4147,v3 structured dtype: per-field endianness still lost on metadata roundtrip (#4142 covers the write path only; breaks virtual/reference stores),Issue,https://github.com/zarr-developers/zarr-python/issues/4147,comment,2026-07-15T03:57:43Z,2026-07-17T04:17:01Z,zarr-developers,zarr-python,d-v-b
4149,docs: add roadmap page outlining future plans,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4149,"comment,review",2026-07-15T20:08:18Z,2026-08-14T19:36:13Z,zarr-developers,zarr-python,kylebarron
4151,chore(deps): bump the python-dependencies group with 6 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4151,comment,2026-07-16T04:30:02Z,2026-07-23T04:29:41Z,zarr-developers,zarr-python,d-v-b
4152,chore(deps): bump the actions group across 1 directory with 6 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4152,"comment,review",2026-07-16T15:35:30Z,2026-07-17T11:19:05Z,zarr-developers,zarr-python,d-v-b
4153,chore: cleanup indentation and guidance for release,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4153,"comment,review",2026-07-16T16:34:46Z,2026-07-16T17:42:29Z,zarr-developers,zarr-python,d-v-b
4156,buffer aliasing in memory storage w/ no compression,Issue,https://github.com/zarr-developers/zarr-python/issues/4156,"comment,opened",2026-07-16T20:24:37Z,2026-07-30T15:34:15Z,zarr-developers,zarr-python,d-v-b
4159,DOC: Unclear how to use Zarr3 ArrayBytesCodec,Issue,https://github.com/zarr-developers/zarr-python/issues/4159,comment,2026-07-17T18:08:40Z,2026-07-20T13:28:19Z,zarr-developers,zarr-python,d-v-b
4161,LocalStore listing lists .partial temp files,Issue,https://github.com/zarr-developers/zarr-python/issues/4161,comment,2026-07-18T06:31:12Z,2026-07-21T17:00:53Z,zarr-developers,zarr-python,d-v-b
4169,chore(deps): bump pillow from 12.2.0 to 12.3.0,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4169,"comment,review",2026-07-21T15:50:43Z,2026-07-22T21:57:42Z,zarr-developers,zarr-python,d-v-b
4170,arr_1d[np.sort(idx)] can be much faster (CoordinateIndexer fast path),Issue,https://github.com/zarr-developers/zarr-python/issues/4170,comment,2026-07-21T17:56:09Z,2026-07-29T13:13:48Z,zarr-developers,zarr-python,d-v-b
4172,perf(indexing): speed up sorted 1-D coordinate selections,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4172,"comment,review",2026-07-21T21:14:13Z,2026-07-29T13:13:47Z,zarr-developers,zarr-python,d-v-b
4174,set_coordinate_selection runs out-of-memory for large arrays,Issue,https://github.com/zarr-developers/zarr-python/issues/4174,comment,2026-07-22T12:28:43Z,2026-07-22T12:40:50Z,zarr-developers,zarr-python,d-v-b
4175,misplaced metadata creation methods on AsyncArray class,Issue,https://github.com/zarr-developers/zarr-python/issues/4175,"comment,opened",2026-07-22T14:02:45Z,2026-07-22T14:03:03Z,zarr-developers,zarr-python,d-v-b
4176,chore(deps): bump setuptools from 82.0.1 to 83.0.0,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4176,"comment,review",2026-07-22T14:07:44Z,2026-07-22T21:42:22Z,zarr-developers,zarr-python,d-v-b
4178,Unergonomic error for when using the FusedCodecPipeline + Sharding with an inner async-only codec,Issue,https://github.com/zarr-developers/zarr-python/issues/4178,opened,2026-07-22T14:53:28Z,2026-07-29T13:20:41Z,zarr-developers,zarr-python,d-v-b
4181,chore(deps): bump the actions group with 3 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4181,"comment,review",2026-07-23T04:25:29Z,2026-07-27T16:11:53Z,zarr-developers,zarr-python,d-v-b
4183,"fix(ArraySpec): proper and robust equality semantics for ArraySpec by checking fill_value for byte-identicality, fixes #3054.",PullRequest,https://github.com/zarr-developers/zarr-python/pull/4183,"comment,review",2026-07-23T12:06:59Z,2026-07-29T11:43:07Z,zarr-developers,zarr-python,d-v-b
4187,feat: ZipStore accepts open binary file-like objects,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4187,"comment,review",2026-07-26T03:50:36Z,2026-07-28T02:31:15Z,zarr-developers,zarr-python,d-v-b
4189,fix: allow `require_array` to accept a `ZDType`,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4189,"comment,review",2026-07-27T03:28:38Z,2026-08-12T19:29:12Z,zarr-developers,zarr-python,d-v-b
4192,"feat: url-pipeline core — parser, adapter ABC, registry, store hooks",PullRequest,https://github.com/zarr-developers/zarr-python/pull/4192,"comment,review",2026-07-28T12:06:34Z,2026-08-19T17:25:47Z,zarr-developers,zarr-python,d-v-b
4193,Convert rst double-backtick docstring markup to markdown,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4193,"comment,review",2026-07-28T12:36:57Z,2026-08-03T17:15:18Z,zarr-developers,zarr-python,d-v-b
4199,tests/benchmarks/test_e2e.py requires sudo,Issue,https://github.com/zarr-developers/zarr-python/issues/4199,comment,2026-07-29T10:33:39Z,2026-07-29T11:43:38Z,zarr-developers,zarr-python,d-v-b
4207,docs for subpackage(s),Issue,https://github.com/zarr-developers/zarr-python/issues/4207,"comment,opened",2026-07-29T15:45:36Z,2026-07-29T20:44:29Z,zarr-developers,zarr-python,d-v-b
4212,pass ruff >= 0.16,Issue,https://github.com/zarr-developers/zarr-python/issues/4212,opened,2026-07-29T20:45:59Z,2026-08-11T15:32:44Z,zarr-developers,zarr-python,d-v-b
4214,docs: fix link checker errors and warnings; run weekly,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4214,"comment,review",2026-07-30T02:05:29Z,2026-08-03T16:34:35Z,zarr-developers,zarr-python,d-v-b
4215,chore(deps): bump the actions group across 1 directory with 6 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4215,"comment,review",2026-07-30T04:25:34Z,2026-08-06T04:25:49Z,zarr-developers,zarr-python,d-v-b
4216,chore(deps): bump the python-dependencies group across 1 directory with 11 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4216,"comment,review",2026-07-30T04:30:45Z,2026-07-30T12:00:38Z,zarr-developers,zarr-python,d-v-b
4217,fully separate sync and async internal APIs,Issue,https://github.com/zarr-developers/zarr-python/issues/4217,opened,2026-07-30T08:37:57Z,2026-07-30T08:37:57Z,zarr-developers,zarr-python,d-v-b
4220,FsspecStore.from_mapper() fails with DefaultAzureCredential because AzureBlobFileSystem is not JSON serializable,Issue,https://github.com/zarr-developers/zarr-python/issues/4220,comment,2026-07-30T19:36:59Z,2026-08-05T14:34:28Z,zarr-developers,zarr-python,d-v-b
4221,"FsspecStore.from_url() raises ""RuntimeError: Loop is not running"" during interpreter shutdown",Issue,https://github.com/zarr-developers/zarr-python/issues/4221,comment,2026-07-30T19:45:28Z,2026-08-05T14:43:43Z,zarr-developers,zarr-python,d-v-b
4224,test: fix broken `test_docstring_consistent_parameters` and mark `xfail`,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4224,"comment,review",2026-08-01T08:12:37Z,2026-08-08T07:25:21Z,zarr-developers,zarr-python,d-v-b
4225,Fix broken docstring-consistency test - it reveals mismatches in parameter docs,Issue,https://github.com/zarr-developers/zarr-python/issues/4225,comment,2026-08-01T09:44:08Z,2026-08-01T10:44:57Z,zarr-developers,zarr-python,d-v-b
4228,move cachestore out of experimental,Issue,https://github.com/zarr-developers/zarr-python/issues/4228,opened,2026-08-03T07:27:31Z,2026-08-03T07:27:31Z,zarr-developers,zarr-python,d-v-b
4229,docs: show package tag instead of monorepo release in subpackage docs,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4229,"comment,review",2026-08-03T18:24:14Z,2026-08-11T16:26:39Z,zarr-developers,zarr-python,d-v-b
4234,(zarr-metadata) module layout improvements,Issue,https://github.com/zarr-developers/zarr-python/issues/4234,opened,2026-08-05T06:23:27Z,2026-08-05T06:23:27Z,zarr-developers,zarr-python,d-v-b
4235,(zarr-metadata) builder classes,Issue,https://github.com/zarr-developers/zarr-python/issues/4235,opened,2026-08-05T06:57:22Z,2026-08-05T15:40:15Z,zarr-developers,zarr-python,d-v-b
4235,(zarr-metadata) builder classes,Issue,https://github.com/zarr-developers/zarr-python/issues/4235,comment,2026-08-05T06:57:22Z,2026-08-05T15:40:15Z,zarr-developers,zarr-python,kylebarron
4236,(zarr-metadata/zarr-indexing) document RTD slug quirks,Issue,https://github.com/zarr-developers/zarr-python/issues/4236,opened,2026-08-05T08:17:10Z,2026-08-05T08:19:04Z,zarr-developers,zarr-python,d-v-b
4237,"""ValueError: Input array must be contiguous"" when *cast_value* codec next to *transpose* codec",Issue,https://github.com/zarr-developers/zarr-python/issues/4237,comment,2026-08-05T08:53:45Z,2026-08-13T19:50:09Z,zarr-developers,zarr-python,d-v-b
4238,Fix of #4237 : 'ValueError: Input array must be contiguous' when *cas…,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4238,"comment,review",2026-08-05T09:01:02Z,2026-08-13T19:51:00Z,zarr-developers,zarr-python,d-v-b
4242,chore(deps-dev): bump the python-dependencies group across 1 directory with 5 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4242,"comment,review",2026-08-06T04:29:48Z,2026-08-11T19:16:35Z,zarr-developers,zarr-python,d-v-b
4243,Feature Request: Expose public synchronous encoding/decoding API in Codec / CodecPipeline,Issue,https://github.com/zarr-developers/zarr-python/issues/4243,comment,2026-08-07T09:19:44Z,2026-08-17T16:09:27Z,zarr-developers,zarr-python,d-v-b
4244,Universal-pathlib support for zarr.open,Issue,https://github.com/zarr-developers/zarr-python/issues/4244,comment,2026-08-10T14:45:41Z,2026-08-17T12:41:29Z,zarr-developers,zarr-python,d-v-b
4246,main zarr-python docs should link to subpackages,Issue,https://github.com/zarr-developers/zarr-python/issues/4246,"comment,opened",2026-08-11T16:07:42Z,2026-08-12T09:02:04Z,zarr-developers,zarr-python,d-v-b
4247,docs: add a page linking to the companion packages,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4247,"comment,review",2026-08-11T19:28:23Z,2026-08-12T09:02:03Z,zarr-developers,zarr-python,kylebarron
4250,refresh main `README.md`,Issue,https://github.com/zarr-developers/zarr-python/issues/4250,"comment,opened",2026-08-12T12:35:15Z,2026-08-12T14:46:19Z,zarr-developers,zarr-python,d-v-b
4254,avoid comparing exact output of gzip encoding in codec pipeline tests,Issue,https://github.com/zarr-developers/zarr-python/issues/4254,opened,2026-08-12T14:45:39Z,2026-08-18T03:05:37Z,zarr-developers,zarr-python,d-v-b
4255,Regression in 3.3.0: numpy integer chunk sizes raise TypeError: 'numpy.int64' object is not iterable,Issue,https://github.com/zarr-developers/zarr-python/issues/4255,comment,2026-08-12T19:21:06Z,2026-08-12T20:54:24Z,zarr-developers,zarr-python,d-v-b
4256,Release Zarr-Python v3.3.1,Issue,https://github.com/zarr-developers/zarr-python/issues/4256,"comment,opened",2026-08-12T19:34:02Z,2026-08-16T14:14:45Z,zarr-developers,zarr-python,d-v-b
4258,chore(deps): bump the actions group with 4 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4258,"comment,review",2026-08-13T04:26:04Z,2026-08-13T05:41:20Z,zarr-developers,zarr-python,d-v-b
4259,chore(deps): bump the python-dependencies group with 6 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4259,"comment,review",2026-08-13T04:29:51Z,2026-08-13T08:16:33Z,zarr-developers,zarr-python,d-v-b
4267,Array position aware Bytes to Bytes Codec,Discussion,https://github.com/zarr-developers/zarr-python/discussions/4267,discussion,2026-08-14T14:08:57Z,2026-08-19T10:10:16Z,zarr-developers,zarr-python,d-v-b
4268,subpackage for chunk key encodings,Issue,https://github.com/zarr-developers/zarr-python/issues/4268,opened,2026-08-16T14:18:13Z,2026-08-16T14:18:13Z,zarr-developers,zarr-python,d-v-b
4269,Zarr 3.0 Codec Registry,Discussion,https://github.com/zarr-developers/zarr-python/discussions/4269,discussion,2026-08-17T20:51:13Z,2026-08-18T07:09:02Z,zarr-developers,zarr-python,d-v-b
4270,fix: skip exact byte comparison for gzip codec due to timestamp variance,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4270,comment,2026-08-18T03:29:43Z,2026-08-18T14:37:46Z,zarr-developers,zarr-python,d-v-b
4271,handle missing codecs by telling users what package to install to get the codec,Issue,https://github.com/zarr-developers/zarr-python/issues/4271,opened,2026-08-18T07:25:54Z,2026-08-18T07:25:54Z,zarr-developers,zarr-python,d-v-b
4272,"A rectilinear chunk spec with a short trailing chunk is silently normalized to a regular grid, changing resize semantics",Issue,https://github.com/zarr-developers/zarr-python/issues/4272,comment,2026-08-19T20:47:02Z,2026-08-19T21:22:28Z,zarr-developers,zarr-python,d-v-b
4273,"The ""Nightly Hypothesis tests failed"" auto-issue has never been filed: all 30 retained nightly failures died in the report step",Issue,https://github.com/zarr-developers/zarr-python/issues/4273,comment,2026-08-19T21:38:20Z,2026-08-20T07:46:26Z,zarr-developers,zarr-python,d-v-b
4274,fix: make the nightly hypothesis failure alarm able to file issues,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4274,"comment,review",2026-08-19T22:26:07Z,2026-08-20T07:46:25Z,zarr-developers,zarr-python,d-v-b
4277,feat: name packages that provide a codec zarr cannot find,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4277,comment,2026-08-20T06:00:22Z,2026-08-22T18:55:32Z,zarr-developers,zarr-python,d-v-b
4278,chore(deps): bump the python-dependencies group across 1 directory with 7 updates,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4278,"comment,review",2026-08-20T07:53:51Z,2026-08-21T08:55:23Z,zarr-developers,zarr-python,d-v-b
4279,fix: reject a string-valued zero scale in the scale_offset codec,PullRequest,https://github.com/zarr-developers/zarr-python/pull/4279,"comment,review",2026-08-21T20:16:57Z,2026-08-22T12:07:01Z,zarr-developers,zarr-python,d-v-b
