sha,message,author,committer,url,total_changes,organization,repository
cc848d2cfe1d0fe30fb4a17f693dccffc6a92c3e,Fix typo in .env.sample (#16),Max Jones,GitHub,https://github.com/developmentseed/virtualizarr-data-pipelines/commit/cc848d2cfe1d0fe30fb4a17f693dccffc6a92c3e,12,developmentseed,virtualizarr-data-pipelines
92d26b65b90e9715d5c658c71b9216449f25ae64,docs: 0.1 release blog post (#182),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/92d26b65b90e9715d5c658c71b9216449f25ae64,7769,developmentseed,zarrista
e2bf68a58d55f9da1c248222b479610528c75e18,chore: Set version to 0.1.0-rc.1 (#180),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/e2bf68a58d55f9da1c248222b479610528c75e18,9,developmentseed,zarrista
01231a011fd605d1c7bc636c049c9243b3cba1b5,perf: Opt-in to zlib-rs for gzip encode/decode (#179),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/01231a011fd605d1c7bc636c049c9243b3cba1b5,12,developmentseed,zarrista
a38d3a99d4ec608717e1fccbf4497ea88c349731,feat: array setitem (#178),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/a38d3a99d4ec608717e1fccbf4497ea88c349731,51,developmentseed,zarrista
a515a14f88caf2d4fccb901dd05eb2280cebe90b,refactor!: Positional-only param API review (#177),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/a515a14f88caf2d4fccb901dd05eb2280cebe90b,583,developmentseed,zarrista
93e357bcd9f9b3cc3a62f4a85c8fa4b4f579aa8f,docs: Docs pass for 0.1 (#176),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/93e357bcd9f9b3cc3a62f4a85c8fa4b4f579aa8f,787,developmentseed,zarrista
6af1bdd10100345749d152264eb61552b322cfc6,feat: Support setting attrs and consolidated metadata on `Group` (#174),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/6af1bdd10100345749d152264eb61552b322cfc6,340,developmentseed,zarrista
1018965daa5e3727ad9c5acc27f6732b86a2460b,refactor!: Rename the decoded result types to the `Tensor` family (#172),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/1018965daa5e3727ad9c5acc27f6732b86a2460b,478,developmentseed,zarrista
05bda50f89801b9c9bed5e6f8f0506b848b7b078,bump beta to 0.1.0-beta.8 (#169),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/05bda50f89801b9c9bed5e6f8f0506b848b7b078,4,developmentseed,zarrista
6201e2972f23c5dfa58e382d41c979306cf2b4a2,feat: Implement `__repr__` for remaining types (#168),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/6201e2972f23c5dfa58e382d41c979306cf2b4a2,161,developmentseed,zarrista
a72655dced34ce4194b73ced1284b4e75047d2a4,feat: Consistency pass for `__repr__` (#167),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/a72655dced34ce4194b73ced1284b4e75047d2a4,222,developmentseed,zarrista
b9767d031aee340082ed3db4d7370307da47f84a,feat: Add `__repr__` to the decoded array types (#166),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/b9767d031aee340082ed3db4d7370307da47f84a,68,developmentseed,zarrista
76e722d20c7908124ffe1b6305cf1ab1f216b6e1,fix: Improve `__repr__` for codec/encoding types (#165),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/76e722d20c7908124ffe1b6305cf1ab1f216b6e1,135,developmentseed,zarrista
c6902bdc51470ffda5bdd70e03c5beb0813e5476,docs: Clarify the chunk selection in `store_chunks` (#164),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/c6902bdc51470ffda5bdd70e03c5beb0813e5476,93,developmentseed,zarrista
93e80d56b0b3ac48f8a6b393548cf9394167b03e,refactor!: Drop the `_async` suffix from methods on async classes (#162),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/93e80d56b0b3ac48f8a6b393548cf9394167b03e,64,developmentseed,zarrista
05e1526e155bd77e8bddda26ada4b4b454aad529,refactor!: Rename `subchunk_cache` to `shard_cache` (#161),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/05e1526e155bd77e8bddda26ada4b4b454aad529,148,developmentseed,zarrista
5ce684fb0b16323a914bcfe3d2b1feb4f0602ada,refactor!: Rename the `store` accessor to `storage` (#160),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/5ce684fb0b16323a914bcfe3d2b1feb4f0602ada,34,developmentseed,zarrista
70a00ba90fc051f29c28121dc3c9077bbf232091,feat: Add read-only zipped-zarr support via zarrs_zip (#152),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/70a00ba90fc051f29c28121dc3c9077bbf232091,714,developmentseed,zarrista
165db42c398da0f623aa6522097ddf6c9727829e,feat: Support exporting temporal tensor data to numpy (#150),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/165db42c398da0f623aa6522097ddf6c9727829e,154,developmentseed,zarrista
2604207d43f6009855e24bce635adae461f81e50,test: Add test for reading complex32 and complex64 tensor to numpy (#…,Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/2604207d43f6009855e24bce635adae461f81e50,72,developmentseed,zarrista
f5b4e3f0b3bb280b5520d53c9cdeeac39e5ea473,feat: Support machine-learning dtypes with microfloat feature (#148),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/f5b4e3f0b3bb280b5520d53c9cdeeac39e5ea473,244,developmentseed,zarrista
b620d91313c59c27a5f4514f2835225f073d3000,feat: Export zarr variable-length binary to numpy (#146),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/b620d91313c59c27a5f4514f2835225f073d3000,75,developmentseed,zarrista
e20ce09734bfc47284d18dea34a34c5b2347a16d,feat: Export variable-length string dtype to numpy (#145),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/e20ce09734bfc47284d18dea34a34c5b2347a16d,235,developmentseed,zarrista
2c9dc560a3b29805012ad9ad7758c80b5a640803,feat: implement `Array.store_chunks` (#141),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/2c9dc560a3b29805012ad9ad7758c80b5a640803,199,developmentseed,zarrista
2cdc5f7c7209186577ef7538aef6db08a709f609,feat: Add method to change the `attrs` on an Array (#140),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/2cdc5f7c7209186577ef7538aef6db08a709f609,162,developmentseed,zarrista
55e5cb7f33b8ffb7b5bbbcfa0608b883fae78f99,feat: Add user-accessible APIs for managing shard index caching (#137),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/55e5cb7f33b8ffb7b5bbbcfa0608b883fae78f99,548,developmentseed,zarrista
e3e27e0a54991a61f002265620c9bc5ec8447f6f,perf: Release GIL for synchronous methods (#134),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/e3e27e0a54991a61f002265620c9bc5ec8447f6f,475,developmentseed,zarrista
3dc9d880bb24ae36797988e88da935bffea6be56,feat: Handle DLPack input when writing array chunks (#132),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/3dc9d880bb24ae36797988e88da935bffea6be56,816,developmentseed,zarrista
d4573df2ea107b9fe97ee8bef9352d86294161fe,"feat: Make `retrieve_encoded_subchunk` return a `EncodedChunk` class,…",Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/d4573df2ea107b9fe97ee8bef9352d86294161fe,392,developmentseed,zarrista
19a0de86caf3fa5bf14a441ad5189b8a57125708,fix: Release the GIL through a helper that compiles on wasm32 (#130),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/19a0de86caf3fa5bf14a441ad5189b8a57125708,34,developmentseed,zarrista
fe1925f9d349bcbf42e43f3a60f5660baa1bf13f,feat: Refactor user-facing codec/encoded chunk API (#126),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/fe1925f9d349bcbf42e43f3a60f5660baa1bf13f,791,developmentseed,zarrista
6814fffbcabf54a2cff6ea378b8ea5d269844562,docs: Make pass on Python docstrings; improve CI validation (#121),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/6814fffbcabf54a2cff6ea378b8ea5d269844562,1849,developmentseed,zarrista
